part	man	module
40-11-1020-S6305	Parker Hannifin	Parker Hannifin
CDG1BN20-200Z	SMC Corporation	SMC Corporation
VD-145DC	Gutekunst + Co.KG	Gutekunst
RZ-097I	Gutekunst + Co.KG	Gutekunst
RZ-115MX	Gutekunst + Co.KG	Gutekunst
123961	Brady Corporation	Brady Corporation
124209	Brady Corporation	Brady Corporation
13711548	Aptiv	Delphi
11653	CommScope	CommScope
3301606	Rittal GmbH & Co. KG	Rittal Inc_2
3301606	Rittal GmbH & Co. KG	Rittal Corporation
11795	Bals Elektrotechnik GmbH & Co. KG	Bals Elektrotechnik GmbH & Co. KG
47004	Brady Corporation	Brady Corporation
50925	Brady Corporation	Brady Corporation
OSWWG-W	Leviton Manufacturing Co., Inc	Leviton
OSWCG-W	Leviton Manufacturing Co., Inc	Leviton
HCJ23734	Schneider Electric	Schneider Electric_LC
LCD4-14BF-L	Panduit	Panduit
LCD4/0-38D-X	Panduit	Panduit
144002	Brady Corporation	Brady Corporation
KS44	Hubbell	Hubbell
EYLGMFB502B	Panasonic Industry	Panasonic_Global
EYLGUFB506A	Panasonic Industry	Panasonic_Global
22492	Sigma-Aldrich	Sigma-Aldrich
22497	Brady Corporation	Brady Corporation
41Z57	ABB	ABB Semiconductors AG
41Z61	ABB	ABB Semiconductors AG
41Z62	ABB	ABB Semiconductors AG
41Z66	ABB	ABB Semiconductors AG
11970W	Keysight Technologies, Inc	Keysight Technologies, Inc
9001B11	Schneider Electric	Schneider Electric_LC
H380USSNV1/4RSA	Ultra Clean Holdings, Inc	Ultra Clean Holdings_Inc
0170 350 40	Adolf Wuerth GmbH & Co. KG	Adolf Wurth
017005035	Adolf Wuerth GmbH & Co. KG	Adolf Wurth
8047349	Festo SE & Co. KG	Festo AG & Co. KG_LC
8047354	Festo SE & Co. KG	Festo AG & Co. KG_LC
8047358	Festo SE & Co. KG	Festo AG & Co. KG_LC
33300632	Aptiv	Delphi
AETTS25-84-SC30-M6-N6	MISUMI Group	MISUMI Group
PMC 12-04	Colder Products Company	Colder Products Company
EPM15-120-BP-0F0	Astrodyne TDI	Astrodyne TDI Corporation
34341	Wiha Tools USA	Wiha Tools USA
70195	Pico Electronics	Pico Electronics
21-169	GC Electronics	GC Electronics
21-17-24	Cinch Connectivity Solutions	Cinch Connectors_LC
21-17-24	Cinch Connectivity Solutions	Cinch Connectivity Solutions_Inventory
21-18-72	Cinch Connectivity Solutions	Cinch Connectors_LC
21-18-72	Cinch Connectivity Solutions	Cinch Connectivity Solutions_Inventory
G12182-003K	Hamamatsu Photonics K.K.	Hamamatsu
86ACF	Snap-on Incorporated	Snap-on
MS51023-49	W.W. Grainger, Inc	W.W. Grainger
5410	Leviton Manufacturing Co., Inc	Leviton
P/1480/25	Thermo Fisher Scientific Inc	Thermo Fisher Scientific
P/7490/21	Thermo Fisher Scientific Inc	Thermo Fisher Scientific
FG1	Automationdirect	Automationdirect
10937	Heyco Products	Heyco Products
1988989	Festo SE & Co. KG	Festo AG & Co. KG_LC
142-5403-001	Cinch Connectivity Solutions	Cinch Connectors_LC
142-5403-001	Cinch Connectivity Solutions	Cinch Connectivity Solutions_Inventory
5DLSDL.1001-00	B&R Industrial Automation Corp	B_R Industrial Automation Corp
7850	Viega Holding GmbH & Co. KG	Viega Holding GmbH & Co. KG
560-100	GC Electronics	GC Electronics
142-1701-191	Cinch Connectivity Solutions	Cinch Connectors_LC
142-1701-191	Cinch Connectivity Solutions	Cinch Connectivity Solutions_Inventory
613.091.574.644.008	ODU GmbH & Co. KG	ODU GmbH & Co. KG
615.091.002.200.000	ODU GmbH & Co. KG	ODU GmbH & Co. KG
OTM80F3M230V	ABB	ABB Semiconductors AG
OTM80F4CMA230V	ABB	ABB Semiconductors AG
BC2S-S10-C0	Panduit	Panduit
S1268Z-048S090	Stock Drive Products / Sterling Instrument	Stock Drive Products_Sterling Instrument
250-9104.00-00000	DIRAK, INC	DIRAK
251-30485-1089	ABB	ABB Semiconductors AG
F39-CN5	Omron	Omron
F39-EJ-R	Omron	Omron
F39-JBR2W	Omron	Omron
F39-JD15B	Omron	Omron
F39-JD1B	Omron	Omron
F39-JD20A	Omron	Omron
779038-01	National Instruments	National Instruments
SHP-175+	Mini-Circuits	Mini-Circuits_LC
SHP-25+	Mini-Circuits	Mini-Circuits_LC
ESV18BX-Q	Panduit	Panduit
R6213	Brady Corporation	Brady Corporation
CTS4F-390K	Central Technologies	Central Technologies
2198	Heyco Products	Heyco Products
2198-DBR40-F	Rockwell Automation	Rockwell Automation_LC
2198-DBR90-F	Rockwell Automation	Rockwell Automation_LC
CT10.241-C1	PULS GmbH	PULS GmbH
ISOFS150M2008-5S	Isodyne Inc	Isodyne Inc
ISOFS150M2203-5S	Isodyne Inc	Isodyne Inc
ISOFS150NF1603-5S	Isodyne Inc	Isodyne Inc
ISOFS150NF1807-5S	Isodyne Inc	Isodyne Inc
ISOFS150NF2209-5S	Isodyne Inc	Isodyne Inc
ZLP-06V	J.S.T.MFG.CO.,LTD	JST Manufacturing_LC
IMSP16T35-QR6LB	Panduit	Panduit
CMSO8GX3M2C1600C11	Corsair Gaming, Inc.	Corsair Components Inc
600X57009X	CONEC Elektronische Bauelemente GmbH	CONEC
X20MM4455	B&R Industrial Automation Corp	B_R Industrial Automation Corp
X20SI8110	B&R Industrial Automation Corp	B_R Industrial Automation Corp
X20SLX402	B&R Industrial Automation Corp	B_R Industrial Automation Corp
X20SLX842	B&R Industrial Automation Corp	B_R Industrial Automation Corp
X20SLX910	B&R Industrial Automation Corp	B_R Industrial Automation Corp
X20SO2110	B&R Industrial Automation Corp	B_R Industrial Automation Corp
X20SO6300	B&R Industrial Automation Corp	B_R Industrial Automation Corp
X20ZF000F	B&R Industrial Automation Corp	B_R Industrial Automation Corp
622 M	ebm-papst	ebm-papst
727	CML Innovative Technologies	CML Innovative Technologies_LC
XVBC21	Schneider Electric	Schneider Electric_LC
2461	Adafruit Industries	Adafruit Industries
HX25RT	Hubbell	Hubbell
HX26RT	Hubbell	Hubbell
HX27RT	Hubbell	Hubbell
HX3125006Q	Diodes Incorporated	Diodes Inc
6104301082800	HARTING Technology Group	Harting Technology Group_Rohs
506676	VIEWEG GmbH	VIEWEG GmbH
SJWPSR-21T-P1.0	J.S.T.MFG.CO.,LTD	JST Manufacturing_LC
SEN0403	DFRobot	DFRobot
SEN0407	DFRobot	DFRobot
SEN0414	DFRobot	DFRobot
SEN0419	DFRobot	DFRobot
SEN0423	DFRobot	DFRobot
SEN0429	DFRobot	DFRobot
SEN0441	DFRobot	DFRobot
SEN0486	DFRobot	DFRobot
SEN0501	DFRobot	DFRobot
SEN0515	DFRobot	DFRobot
SEN0516	DFRobot	DFRobot
SEN0517	DFRobot	DFRobot
SEN0526	DFRobot	DFRobot
SEN0527	DFRobot	DFRobot
SEN0529	DFRobot	DFRobot
26180	Murrelektronik GmbH	Murrelektronik GmbH
DMTME-I-485-96	ABB	ABB Semiconductors AG
7P-SDN	J.S.T.MFG.CO.,LTD	JST Manufacturing_LC
7P-SDN	J.S.T.MFG.CO.,LTD	JST Manufacturing_RoHS
TF-3315TX	Polycase	Polycase
TF-3420TX	Polycase	Polycase
FM15LNBR71	Parker Hannifin	Parker Hannifin
5351	Marinco	Marinco
09 20 003 5446	HARTING Technology Group	Harting Technology Group_Rohs
5085053	Festo SE & Co. KG	Festo AG & Co. KG_LC
50947	Brady Corporation	Brady Corporation
3720933	Bossard Group	Bossard Group
908-090	Bivar	Bivar
BHL51624-2.5-2.5-200PP	Eldon James	Eldon James
10 36 008 0006	HARTING Technology Group	Harting Technology Group_Rohs
10 36 008 0012	HARTING Technology Group	Harting Technology Group_Rohs
10 36 103 0001	HARTING Technology Group	Harting Technology Group_Rohs
10 36 104 0001	HARTING Technology Group	Harting Technology Group_Rohs
10 36 104 0003	HARTING Technology Group	Harting Technology Group_Rohs
10 36 108 0006	HARTING Technology Group	Harting Technology Group_Rohs
10 36 108 0007	HARTING Technology Group	Harting Technology Group_Rohs
5150 000 012	Adolf Wuerth GmbH & Co. KG	Adolf Wurth
6818 U	ABB	ABB Semiconductors AG
120034	Bals Elektrotechnik GmbH & Co. KG	Bals Elektrotechnik GmbH & Co. KG
EGB34060SA	Schneider Electric	Schneider Electric_LC
EGB34100AABA	Schneider Electric	Schneider Electric_LC
EGB34110	Schneider Electric	Schneider Electric_LC
4024-B	Brady Corporation	Brady Corporation
2706-303	WAGO GmbH & Co. KG	WAGO Kontakttechnik GmbH
2706-303	WAGO GmbH & Co. KG	WAGO Kontakttechnik GmbH_RoHS
2706-304	WAGO GmbH & Co. KG	WAGO Kontakttechnik GmbH
2706-304	WAGO GmbH & Co. KG	WAGO Kontakttechnik GmbH_RoHS
30002	Wiha Tools USA	Wiha Tools USA
PHL36080GN	Schneider Electric	Schneider Electric_LC
PHL36090GN	Schneider Electric	Schneider Electric_LC
PHL36100GNU33XM54	Schneider Electric	Schneider Electric_LC
PHL36100GU31XM54	Schneider Electric	Schneider Electric_LC
PHL36100GU33XM54	Schneider Electric	Schneider Electric_LC
PHL36100GU44X	Schneider Electric	Schneider Electric_LC
PHL36100GU44XM54	Schneider Electric	Schneider Electric_LC
PHL36125G	Schneider Electric	Schneider Electric_LC
PHL36150GNU43XM54	Schneider Electric	Schneider Electric_LC
HGP36060U53X	Schneider Electric	Schneider Electric_LC
HGP36100U44X	Schneider Electric	Schneider Electric_LC
HGP36150U33X	Schneider Electric	Schneider Electric_LC
HGRKTD30DN	Hubbell	Hubbell
HGRKTD30KS25	Hubbell	Hubbell
HGRKTD30S	Hubbell	Hubbell
HGRKTD45DF	Hubbell	Hubbell
HGRKTD60C46	Hubbell	Hubbell
HGRKTD9D	Hubbell	Hubbell
HGRKTD9DXX10	Hubbell	Hubbell
SAT0610	RAJA Group Corporation	RAJA Group Corporation
FLA3864X	Stanley Electric Co., Ltd	Stanley Electric
EGX150POE	Schneider Electric	Schneider Electric_LC
HGL36035T	Schneider Electric	Schneider Electric_LC
PKA26000S12	Schneider Electric	Schneider Electric_LC
PKA36060U64AE1	Schneider Electric	Schneider Electric_LC
PKA36060U74AE1	Schneider Electric	Schneider Electric_LC
PKA36080CU31A	Schneider Electric	Schneider Electric_LC
PKA36080CU41A	Schneider Electric	Schneider Electric_LC
PKA36080CU63AE1	Schneider Electric	Schneider Electric_LC
PKA36080CU64AE1	Schneider Electric	Schneider Electric_LC
PKA36080CU73AE1	Schneider Electric	Schneider Electric_LC
PKA36080U41A	Schneider Electric	Schneider Electric_LC
PKA36080U64AE1	Schneider Electric	Schneider Electric_LC
PKA36100U31A	Schneider Electric	Schneider Electric_LC
PKA36100U41A	Schneider Electric	Schneider Electric_LC
PKA36100U63AE1	Schneider Electric	Schneider Electric_LC
PKA36100U64AE1	Schneider Electric	Schneider Electric_LC
PKA36100U74AE1	Schneider Electric	Schneider Electric_LC
PKA36120U33A	Schneider Electric	Schneider Electric_LC
PKA36120U44A	Schneider Electric	Schneider Electric_LC
PKA36120U63AE1	Schneider Electric	Schneider Electric_LC
PKA36120U74AE1	Schneider Electric	Schneider Electric_LC
PXC-M10-48WD12-A	TDK-Lambda	TDK-Lambda Americas_Rohs
PXC-M10-48WD15-A	TDK-Lambda	TDK-Lambda Americas_Rohs
PXC-M10-48WS05-A	TDK-Lambda	TDK-Lambda Americas_Rohs
PXC-M10-48WS15-A	TDK-Lambda	TDK-Lambda Americas_Rohs
PXC-M10-48WS24-A	TDK-Lambda	TDK-Lambda Americas_Rohs
HGN36150	Schneider Electric	Schneider Electric_LC
FAH1TC	Schneider Electric	Schneider Electric_LC
FXFSSHFM3	Belden	Belden
FXFSTOSCL	Belden	Belden
C300X038TJT	Panduit	Panduit
3101090	PHOENIX CONTACT	PHOENIX CONTACT_2
3101113	PHOENIX CONTACT	PHOENIX CONTACT_2
131648	Brady Corporation	Brady Corporation
131650	Brady Corporation	Brady Corporation
1820932	PHOENIX CONTACT	PHOENIX CONTACT_2
1SDA053198R1	ABB	ABB Semiconductors AG
1SDA054117R1	ABB	ABB Semiconductors AG
1SDA054250R1	ABB	ABB Semiconductors AG
1SDA054531R1	ABB	ABB Semiconductors AG
1SDA054754R1	ABB	ABB Semiconductors AG
1SDA054756R1	ABB	ABB Semiconductors AG
1SDA054839R1	ABB	ABB Semiconductors AG
1SDA054844R1	ABB	ABB Semiconductors AG
1SDA054846R1	ABB	ABB Semiconductors AG
1SDA054865R1	ABB	ABB Semiconductors AG
1SDA054910R1	ABB	ABB Semiconductors AG
1SDA054911R1	ABB	ABB Semiconductors AG
1SDA054923R1	ABB	ABB Semiconductors AG
1SDA054929R1	ABB	ABB Semiconductors AG
1SDA054933R1	ABB	ABB Semiconductors AG
1SDA054969R1	ABB	ABB Semiconductors AG
1SDA054972R1	ABB	ABB Semiconductors AG
1SDA054978R1	ABB	ABB Semiconductors AG
1SDA055028R1	ABB	ABB Semiconductors AG
1SDA055036R1	ABB	ABB Semiconductors AG
1SDA055173R1	ABB	ABB Semiconductors AG
1SDA055232R1	ABB	ABB Semiconductors AG
1SDA055713R1	ABB	ABB Semiconductors AG
S202UDC-Z3	ABB	ABB Semiconductors AG
S203-B80	ABB	ABB Semiconductors AG
ST 710 31	Marathon Special Products	Marathon Special Products
KF250000AB	Agilent Technologies	Agilent Technologies
KF500000AB	Agilent Technologies	Agilent Technologies
KF400000AB	Agilent Technologies	Agilent Technologies
21011009930	HARTING Technology Group	Harting Technology Group_Rohs
21011009934	HARTING Technology Group	Harting Technology Group_Rohs
2200701	PHOENIX CONTACT	PHOENIX CONTACT_2
2200722	PHOENIX CONTACT	PHOENIX CONTACT_2
2200320	PHOENIX CONTACT	PHOENIX CONTACT_2
2200325	PHOENIX CONTACT	PHOENIX CONTACT_2
06092-0104	norelem Normelemente GmbH & Co. KG	norelem Normelemente KG
2784	Daburn Electronics & Cable	Daburn Electronics & Cable
28005	Thermo Fisher Scientific Inc	Thermo Fisher Scientific
4SOAMMP	VICI AG International	Valco Instruments Co. Inc
M2SS3-20B	ABB	ABB Semiconductors AG
M2SS4-10R	ABB	ABB Semiconductors AG
M2SS5-11C	ABB	ABB Semiconductors AG
M2SS5-11Y	ABB	ABB Semiconductors AG
M2SS5-20B	ABB	ABB Semiconductors AG
M2SS6-10B	ABB	ABB Semiconductors AG
M2SS6-11G	ABB	ABB Semiconductors AG
M2SSK1-101	ABB	ABB Semiconductors AG
M2SSK1-303	ABB	ABB Semiconductors AG
M2SSK2-101	ABB	ABB Semiconductors AG
M2SSK2-103	ABB	ABB Semiconductors AG
M2SSK2-104	ABB	ABB Semiconductors AG
M2SSV2-10B	ABB	ABB Semiconductors AG
126348	Brady Corporation	Brady Corporation
126349	Brady Corporation	Brady Corporation
59791	Schneider Electric	Schneider Electric_LC
PCM-1-18	Panduit	Panduit
5SNA 1200E330100	ABB	ABB Semiconductors AG
5SNA 1300K450300	ABB	ABB Semiconductors AG
5SNA 1800E330400	ABB	ABB Semiconductors AG
5SNA 2000K450300	ABB	ABB Semiconductors AG
5SNA 2000K451300	ABB	ABB Semiconductors AG
5SNA0750G650300	ABB	ABB Semiconductors AG
5SNA1000G650300	ABB	ABB Semiconductors AG
5SNA3600E170300	ABB	ABB Semiconductors AG
T16-0.13	ABB	ABB Semiconductors AG
T16-0.17	ABB	ABB Semiconductors AG
T16-0.31	ABB	ABB Semiconductors AG
T16-1.0	ABB	ABB Semiconductors AG
Q65113A3468	ams OSRAM	ams AG
1018701	Bossard Group	Bossard Group
428043	Fastener SuperStore	Fastener SuperStore
4281-2-14-D	CnC Tech, LLC	CnC Tech, LLC
YCS26R	BURNDY	BURNDY
13200	Essentra Components	ESSENTRA COMPONENTS AMERICAS
10015229	ERIKS Group	ERIKS group_Scrub_Inv1
JGL36200C	Schneider Electric	Schneider Electric_LC
JGL36225C	Schneider Electric	Schneider Electric_LC
JGL37225D82	Schneider Electric	Schneider Electric_LC
SMX3000HV	Schneider Electric	Schneider Electric_LC
F202 A-40/0,03 AP-R	ABB	ABB Semiconductors AG
PHL36015GNM54	Schneider Electric	Schneider Electric_LC
PHL36020G	Schneider Electric	Schneider Electric_LC
PHL36020GM54	Schneider Electric	Schneider Electric_LC
PHL36020GN	Schneider Electric	Schneider Electric_LC
PHL36035GM54	Schneider Electric	Schneider Electric_LC
PHL36035GN	Schneider Electric	Schneider Electric_LC
PHL36040GN	Schneider Electric	Schneider Electric_LC
22628	Brady Corporation	Brady Corporation
22629	Brady Corporation	Brady Corporation
22689	Brady Corporation	Brady Corporation
A9F03102	Schneider Electric	Schneider Electric_LC
A9F03210	Schneider Electric	Schneider Electric_LC
A9F03302	Schneider Electric	Schneider Electric_LC
MS4X-402	Leviton Manufacturing Co., Inc	Leviton
DE-9SV	Cinch Connectivity Solutions	Cinch Connectors_LC
DE-9SV	Cinch Connectivity Solutions	Cinch Connectivity Solutions_Inventory
DE-C8-J9-B4-1R	Japan Aviation Electronics Industry, Ltd	Japan Aviation Electronics Industry
DE-C8-J9-F2-1R	Japan Aviation Electronics Industry, Ltd	Japan Aviation Electronics Industry
DE-C8-J9-F3-1R	Japan Aviation Electronics Industry, Ltd	Japan Aviation Electronics Industry
MDMC-5007	Astrodyne TDI	Astrodyne TDI Corporation
753-652	WAGO GmbH & Co. KG	WAGO Kontakttechnik GmbH
758-961	WAGO GmbH & Co. KG	WAGO Kontakttechnik GmbH
GA-0450	Kurt J. Lesker Company	Kurt J. Lesker Company
MS51957-36B	IVF, Inc	Industrial Valves & Fittings_2
PENA 1/2	BURNDY	BURNDY
PENA138	BURNDY	BURNDY
PENA4	BURNDY	BURNDY
PENAGAL	BURNDY	BURNDY
PENAQT	BURNDY	BURNDY
PENE4	BURNDY	BURNDY
CT1008LSCF-220J	Central Technologies	Central Technologies
3450RCG84780124	Honeywell	Honeywell
2110-440-AL	RAF Electronic Hardware	RAF Electronic Hardware
2022-184	WAGO GmbH & Co. KG	WAGO Kontakttechnik GmbH
2022-184	WAGO GmbH & Co. KG	WAGO Kontakttechnik GmbH_RoHS
101964	Brady Corporation	Brady Corporation
101966	Brady Corporation	Brady Corporation
101968	Brady Corporation	Brady Corporation
K3G190-RC05-03	ebm-papst	ebm-papst
QP10M25X03D	BURNDY	BURNDY
QP14F18X02D	BURNDY	BURNDY
5262	Leviton Manufacturing Co., Inc	Leviton
5262	Olympic Wire and Cable	Olympic Wire and Cable
252SE	CommScope	CommScope
252SEM	CommScope	CommScope
PH240320T068-LAA06	Powertip Technology	Powertip Technology
BZX84C24	Meritek Electronics Corporation	Meritek Electronics Corporation
783868-01	National Instruments	National Instruments
783882-01	National Instruments	National Instruments
931352100	Belden	Belden
32209	Parallax Incorporated	Parallax Incorporated
33296	Schneider Electric	Schneider Electric_LC
867220	Murrelektronik GmbH	Murrelektronik GmbH
787-740	WAGO GmbH & Co. KG	WAGO Kontakttechnik GmbH
787-834	WAGO GmbH & Co. KG	WAGO Kontakttechnik GmbH
787-834	WAGO GmbH & Co. KG	WAGO Kontakttechnik GmbH_RoHS
787-871	WAGO GmbH & Co. KG	WAGO Kontakttechnik GmbH
21723	Brady Corporation	Brady Corporation
883-3501	WAGO GmbH & Co. KG	WAGO Kontakttechnik GmbH
883-3501	WAGO GmbH & Co. KG	WAGO Kontakttechnik GmbH_RoHS
883-7004	WAGO GmbH & Co. KG	WAGO Kontakttechnik GmbH
883-7004	WAGO GmbH & Co. KG	WAGO Kontakttechnik GmbH_RoHS
750-920	WAGO GmbH & Co. KG	WAGO Kontakttechnik GmbH
750-971	WAGO GmbH & Co. KG	WAGO Kontakttechnik GmbH
750-971	WAGO GmbH & Co. KG	WAGO Kontakttechnik GmbH_RoHS
750-972	WAGO GmbH & Co. KG	WAGO Kontakttechnik GmbH
750-972	WAGO GmbH & Co. KG	WAGO Kontakttechnik GmbH_RoHS
750-975	WAGO GmbH & Co. KG	WAGO Kontakttechnik GmbH
750-975	WAGO GmbH & Co. KG	WAGO Kontakttechnik GmbH_RoHS
LFTVXO076346Cutt	IQD Frequency Products	IQD Frequency Products
LFTVXO076346Reel	IQD Frequency Products	IQD Frequency Products
85099	Brady Corporation	Brady Corporation
22R22-R	Leviton Manufacturing Co., Inc	Leviton
PH6574TV	Marinco	Marinco
PH6597TV	Hubbell	Hubbell
PH6600	Marinco	Marinco
PH6629	Marinco	Marinco
NL80E 24V DC	ABB	ABB Semiconductors AG
25-100-075	ShowMeCables	ShowMeCables.com
NL51/11 24V DC	ABB	ABB Semiconductors AG
WW28	Schneider Electric	Schneider Electric_LC
KE61	Legrand	Legrand
KE61.03	Legrand	Legrand
KE61.2	Legrand	Legrand
KE62	Legrand	Legrand
KE62.2	Legrand	Legrand
KE66	Legrand	Legrand
KE68	Legrand	Legrand
X20AI2437	B&R Industrial Automation Corp	B_R Industrial Automation Corp
X20AI2622	B&R Industrial Automation Corp	B_R Industrial Automation Corp
X20AI2632-1	B&R Industrial Automation Corp	B_R Industrial Automation Corp
X20AI8321	B&R Industrial Automation Corp	B_R Industrial Automation Corp
X20AP3131	B&R Industrial Automation Corp	B_R Industrial Automation Corp
X20BB62	B&R Industrial Automation Corp	B_R Industrial Automation Corp
X20BC0087-10	B&R Industrial Automation Corp	B_R Industrial Automation Corp
X20BC0088	B&R Industrial Automation Corp	B_R Industrial Automation Corp
X20BM13	B&R Industrial Automation Corp	B_R Industrial Automation Corp
X20BM31	B&R Industrial Automation Corp	B_R Industrial Automation Corp
X20BM32	B&R Industrial Automation Corp	B_R Industrial Automation Corp
DWG0003	DFRobot	DFRobot
DWG0014-M	DFRobot	DFRobot
12G-P5-3657-KR	EVGA Corporation	EVGA Corporation
13	Switchcraft	Switchcraft
13-000051	CONEC Elektronische Bauelemente GmbH	CONEC
C5630	Federal Custom Cable	Federal Custom Cable
C5631	Federal Custom Cable	Federal Custom Cable
C5634	Federal Custom Cable	Federal Custom Cable
C5635	Federal Custom Cable	Federal Custom Cable
0150966	Optimas OE Solutions LLC	Optimas OE Solutions LLC
01508000	Woehner GmbH & Co. KG	Woehner GmbH & Co. KG
0150934	Optimas OE Solutions LLC	Optimas OE Solutions LLC
HF19SH	Schneider Electric	Schneider Electric_LC
HF25SH	Schneider Electric	Schneider Electric_LC
HF26F	Schneider Electric	Schneider Electric_LC
HF26SH	Schneider Electric	Schneider Electric_LC
H2X3LG6	Panduit	Panduit
H2X4LG6	Panduit	Panduit
H12LKE2	Schneider Electric	Schneider Electric_LC
H13	Hollingsworth	Hollingsworth
C10S3D	Schneider Electric	Schneider Electric_LC
C21-224EP40FF-000	Parker Hannifin	Parker Hannifin
C21-324EP30FF-000	Parker Hannifin	Parker Hannifin
C3SS1-10U-20	ABB	ABB Semiconductors AG
C3SS2-10B-02	ABB	ABB Semiconductors AG
C3SS3-10B-20	ABB	ABB Semiconductors AG
C3SS3-10R-20	ABB	ABB Semiconductors AG
C3SS7-10B-11	ABB	ABB Semiconductors AG
C3SS7-10B-20	ABB	ABB Semiconductors AG
50107002	Leuze electronic GmbH + Co. KG	Leuze electronic GmbH + Co. KG
5G108-BI5	Leviton Manufacturing Co., Inc	Leviton
5G108-BO5	Leviton Manufacturing Co., Inc	Leviton
5G108-BY5	Leviton Manufacturing Co., Inc	Leviton
4NWP103402R106A	ABB	ABB Semiconductors AG
4NWP103402R206A	ABB	ABB Semiconductors AG
4NWP103402R206B	ABB	ABB Semiconductors AG
4NWP103402R406C	ABB	ABB Semiconductors AG
50013	Brady Corporation	Brady Corporation
8C1011-Z	NIDEC COMPONENTS CORPORATION	NIDEC Copal Electronics
5XA41	W.W. Grainger, Inc	W.W. Grainger
23C-D6P0A103NNAANN	Rockwell Automation	Rockwell Automation_LC
23C-D6P0A103NNBANN	Rockwell Automation	Rockwell Automation_LC
23C-D6P0H103NNBANN	Rockwell Automation	Rockwell Automation_LC
23C-X012A103NNAANN	Rockwell Automation	Rockwell Automation_LC
23C-X012A103NNBANN	Rockwell Automation	Rockwell Automation_LC
23C-X012X103NNBANN	Rockwell Automation	Rockwell Automation_LC
23C-X017A103NNAANN	Rockwell Automation	Rockwell Automation_LC
23C-X017A103NNBANN	Rockwell Automation	Rockwell Automation_LC
23C-X017X103NNBANN	Rockwell Automation	Rockwell Automation_LC
23C-X024A103NNAANN	Rockwell Automation	Rockwell Automation_LC
23C-X024A103NNBANN	Rockwell Automation	Rockwell Automation_LC
23C-X024H103NNNANN	Rockwell Automation	Rockwell Automation_LC
23C-X024X103NNBANN	Rockwell Automation	Rockwell Automation_LC
23C-X033A103NNAANN	Rockwell Automation	Rockwell Automation_LC
23C-X033A103NNBANN	Rockwell Automation	Rockwell Automation_LC
23C-X033H103NNAANN	Rockwell Automation	Rockwell Automation_LC
23C-X033X103NNAANN	Rockwell Automation	Rockwell Automation_LC
23C-X049A103NNAANN	Rockwell Automation	Rockwell Automation_LC
23C-X049A103NNBANN	Rockwell Automation	Rockwell Automation_LC
23C-X049X103NNBANN	Rockwell Automation	Rockwell Automation_LC
23C-X065A103NNAANN	Rockwell Automation	Rockwell Automation_LC
23C-X065A103NNBANN	Rockwell Automation	Rockwell Automation_LC
23C-X065H103NNAANN	Rockwell Automation	Rockwell Automation_LC
23C-X065X103NNBANN	Rockwell Automation	Rockwell Automation_LC
23C-X075A103NNAANN	Rockwell Automation	Rockwell Automation_LC
23C-X075A103NNBANN	Rockwell Automation	Rockwell Automation_LC
23C-X075H103NNAANN	Rockwell Automation	Rockwell Automation_LC
23C-X075X103NNBANN	Rockwell Automation	Rockwell Automation_LC
23C-X090A103NNAANN	Rockwell Automation	Rockwell Automation_LC
23C-X090A103NNBANN	Rockwell Automation	Rockwell Automation_LC
